year	seat	category	R_win	D_win	R_votes	D_votes
2010	US_house_district_3	US_house	0	1	116838	126380
2010	US_house_district_4	US_house	0	1	61543	143559
2010	US_house_district_5	US_house	1	0	229642	90634
2010	US_house_district_6	US_house	1	0	183271	75926
2010	US_house_district_7	US_house	1	0	132551	113018
2010	US_house_district_8	US_house	1	0	143998	118646
2010	state_assembly_district_1	state_assembly	1	0	14225	10165
2010	state_assembly_district_2	state_assembly	1	0	13958	8456
2010	state_assembly_district_3	state_assembly	1	0	18869	0
2010	state_assembly_district_4	state_assembly	1	0	12476	8361
2010	state_assembly_district_5	state_assembly	1	0	12629	9178
2010	state_assembly_district_6	state_assembly	1	0	15599	0
2010	state_assembly_district_7	state_assembly	0	1	8656	11782
2010	state_assembly_district_8	state_assembly	0	1	0	4377
2010	state_assembly_district_9	state_assembly	0	1	0	7354
2010	state_assembly_district_10	state_assembly	0	1	0	15879
2010	state_assembly_district_11	state_assembly	0	1	0	14860
2010	state_assembly_district_12	state_assembly	0	1	4868	13758
2010	state_assembly_district_13	state_assembly	0	1	0	14364
2010	state_assembly_district_14	state_assembly	1	0	16481	0
2010	state_assembly_district_15	state_assembly	0	1	9230	9617
2010	state_assembly_district_16	state_assembly	0	1	0	11655
2010	state_assembly_district_17	state_assembly	0	1	0	17550
2010	state_assembly_district_18	state_assembly	0	1	0	11757
2010	state_assembly_district_19	state_assembly	0	1	6892	15123
2010	state_assembly_district_20	state_assembly	0	1	9503	10844
2010	state_assembly_district_21	state_assembly	1	0	13693	8155
2010	state_assembly_district_22	state_assembly	0	1	10094	16782
2010	state_assembly_district_23	state_assembly	1	0	16257	0
2010	state_assembly_district_24	state_assembly	1	0	20488	6910
2010	state_assembly_district_25	state_assembly	0	0	3325	6459
2010	state_assembly_district_26	state_assembly	1	0	8822	8671
2010	state_assembly_district_27	state_assembly	1	0	16879	0
2010	state_assembly_district_28	state_assembly	1	0	11770	8634
2010	state_assembly_district_29	state_assembly	1	0	12533	7548
2010	state_assembly_district_30	state_assembly	1	0	14124	8629
2010	state_assembly_district_31	state_assembly	1	0	20193	0
2010	state_assembly_district_32	state_assembly	1	0	10868	5156
2010	state_assembly_district_33	state_assembly	1	0	23580	0
2010	state_assembly_district_34	state_assembly	1	0	14678	7406
2010	state_assembly_district_35	state_assembly	1	0	11830	8515
2010	state_assembly_district_36	state_assembly	1	0	11170	7735
2010	state_assembly_district_37	state_assembly	0	1	10895	11908
2010	state_assembly_district_38	state_assembly	1	0	17267	6558
2010	state_assembly_district_39	state_assembly	1	0	14849	0
2010	state_assembly_district_40	state_assembly	1	0	12749	5682
2010	state_assembly_district_41	state_assembly	1	0	13163	5183
2010	state_assembly_district_42	state_assembly	0	1	9921	10208
2010	state_assembly_district_43	state_assembly	1	0	10450	9449
2010	state_assembly_district_44	state_assembly	1	0	8684	8169
2010	state_assembly_district_45	state_assembly	1	0	9440	7921
2010	state_assembly_district_46	state_assembly	0	1	10738	15720
2010	state_assembly_district_47	state_assembly	1	0	14490	10820
2010	state_assembly_district_48	state_assembly	0	1	6929	20650
2010	state_assembly_district_49	state_assembly	1	0	10384	7844
2010	state_assembly_district_50	state_assembly	1	0	11420	7097
2010	state_assembly_district_51	state_assembly	1	0	10822	9931
2010	state_assembly_district_52	state_assembly	1	0	11921	7008
2010	state_assembly_district_53	state_assembly	1	0	17685	0
2010	state_assembly_district_54	state_assembly	0	1	8296	11093
2010	state_assembly_district_55	state_assembly	1	0	13569	0
2010	state_assembly_district_56	state_assembly	1	0	21572	0
2010	state_assembly_district_57	state_assembly	0	1	9420	10426
2010	state_assembly_district_58	state_assembly	1	0	21385	0
2010	state_assembly_district_59	state_assembly	1	0	22156	0
2010	state_assembly_district_60	state_assembly	1	0	21896	0
2010	state_assembly_district_61	state_assembly	0	1	0	10026
2010	state_assembly_district_62	state_assembly	0	1	8572	10455
2010	state_assembly_district_63	state_assembly	1	0	19525	0
2010	state_assembly_district_64	state_assembly	0	1	0	9667
2010	state_assembly_district_65	state_assembly	0	1	0	11762
2010	state_assembly_district_66	state_assembly	1	0	14502	6284
2010	state_assembly_district_67	state_assembly	1	0	12547	6518
2010	state_assembly_district_68	state_assembly	1	0	10765	10673
2010	state_assembly_district_69	state_assembly	1	0	14354	0
2010	state_assembly_district_70	state_assembly	0	1	10461	12178
2010	state_assembly_district_71	state_assembly	0	1	9293	12328
2010	state_assembly_district_72	state_assembly	1	0	9501	8432
2010	state_assembly_district_73	state_assembly	0	1	8827	11330
2010	state_assembly_district_74	state_assembly	0	1	10117	11418
2010	state_assembly_district_75	state_assembly	1	0	9958	9535
2010	state_assembly_district_76	state_assembly	0	1	0	20246
2010	state_assembly_district_77	state_assembly	0	1	4670	12142
2010	state_assembly_district_78	state_assembly	0	1	0	21498
2010	state_assembly_district_79	state_assembly	0	1	13842	19937
2010	state_assembly_district_80	state_assembly	0	1	10795	12097
2010	state_assembly_district_81	state_assembly	0	1	0	18698
2010	state_assembly_district_82	state_assembly	1	0	19148	0
2010	state_assembly_district_83	state_assembly	1	0	22192	6003
2010	state_assembly_district_84	state_assembly	1	0	19906	7080
2010	state_assembly_district_85	state_assembly	0	1	8460	10298
2010	state_assembly_district_86	state_assembly	1	0	15459	6701
2010	state_assembly_district_87	state_assembly	1	0	11223	7908
2010	state_assembly_district_88	state_assembly	1	0	8224	7957
2010	state_assembly_district_89	state_assembly	1	0	15788	7520
2010	state_assembly_district_90	state_assembly	1	0	10842	7705
2010	state_assembly_district_91	state_assembly	0	1	8000	11375
2010	state_assembly_district_92	state_assembly	0	1	8915	9227
2010	state_assembly_district_93	state_assembly	1	0	11080	11006
2010	state_assembly_district_94	state_assembly	1	0	13979	9768
2010	state_assembly_district_95	state_assembly	0	1	6790	11893
2010	state_assembly_district_96	state_assembly	1	0	11964	7604
2010	state_assembly_district_97	state_assembly	1	0	13272	6390
2010	state_assembly_district_98	state_assembly	1	0	22236	6788
2010	state_assembly_district_99	state_assembly	1	0	22355	6518
2010	state_senate_district_1	state_senate	1	0	43415	28800
2010	state_senate_district_3	state_senate	0	1	14796	23401
2010	state_senate_district_5	state_senate	1	0	36852	33702
2010	state_senate_district_7	state_senate	0	1	27772	37165
2010	state_senate_district_9	state_senate	1	0	45663	16775
2010	state_senate_district_11	state_senate	1	0	55121	17955
2010	state_senate_district_13	state_senate	1	0	44529	19232
2010	state_senate_district_15	state_senate	0	1	22181	31918
2010	state_senate_district_17	state_senate	1	0	36122	21580
2010	state_senate_district_19	state_senate	1	0	49179	0
2010	state_senate_district_21	state_senate	1	0	32036	28930
2010	state_senate_district_23	state_senate	1	0	32448	27375
2010	state_senate_district_25	state_senate	0	1	29854	31437
2010	state_senate_district_27	state_senate	0	1	31909	51742
2010	state_senate_district_29	state_senate	1	0	32640	29742
2010	state_senate_district_31	state_senate	0	1	29911	30314
2010	state_senate_district_33	state_senate	1	0	62732	0
2012	US_house_district_1	US_house	1	0	200423	158414
2012	US_house_district_2	US_house	0	1	124683	265422
2012	US_house_district_3	US_house	0	1	121713	217712
2012	US_house_district_4	US_house	0	1	80787	235257
2012	US_house_district_5	US_house	1	0	250335	118478
2012	US_house_district_6	US_house	1	0	223460	135921
2012	US_house_district_7	US_house	1	0	201720	157524
2012	US_house_district_8	US_house	1	0	198874	156287
2012	state_assembly_district_1	state_assembly	1	0	16993	16124
2012	state_assembly_district_2	state_assembly	1	0	17082	12033
2012	state_assembly_district_3	state_assembly	1	0	17387	11398
2012	state_assembly_district_4	state_assembly	1	0	16029	12770
2012	state_assembly_district_5	state_assembly	1	0	16117	12709
2012	state_assembly_district_6	state_assembly	1	0	15423	10508
2012	state_assembly_district_7	state_assembly	0	1	0	19163
2012	state_assembly_district_8	state_assembly	0	1	0	7869
2012	state_assembly_district_9	state_assembly	0	1	0	14635
2012	state_assembly_district_10	state_assembly	0	1	0	20038
2012	state_assembly_district_11	state_assembly	0	1	0	16403
2012	state_assembly_district_12	state_assembly	0	1	0	16193
2012	state_assembly_district_13	state_assembly	1	0	20367	13258
2012	state_assembly_district_14	state_assembly	1	0	20976	14490
2012	state_assembly_district_15	state_assembly	1	0	17745	12668
2012	state_assembly_district_16	state_assembly	0	1	0	16881
2012	state_assembly_district_17	state_assembly	0	1	6	20288
2012	state_assembly_district_18	state_assembly	0	1	0	16276
2012	state_assembly_district_19	state_assembly	0	1	0	24856
2012	state_assembly_district_20	state_assembly	0	1	12500	16995
2012	state_assembly_district_21	state_assembly	1	0	17403	11921
2012	state_assembly_district_22	state_assembly	1	0	23817	0
2012	state_assembly_district_23	state_assembly	1	0	22536	13669
2012	state_assembly_district_24	state_assembly	1	0	20932	12594
2012	state_assembly_district_25	state_assembly	1	0	16287	11947
2012	state_assembly_district_26	state_assembly	1	0	15018	14257
2012	state_assembly_district_27	state_assembly	1	0	18101	13148
2012	state_assembly_district_28	state_assembly	1	0	15865	12347
2012	state_assembly_district_29	state_assembly	1	0	15237	12004
2012	state_assembly_district_30	state_assembly	1	0	17261	13657
2012	state_assembly_district_31	state_assembly	1	0	16463	12653
2012	state_assembly_district_32	state_assembly	1	0	15586	10828
2012	state_assembly_district_33	state_assembly	1	0	18891	10229
2012	state_assembly_district_34	state_assembly	1	0	19442	12297
2012	state_assembly_district_35	state_assembly	1	0	15481	12149
2012	state_assembly_district_36	state_assembly	1	0	15886	10997
2012	state_assembly_district_37	state_assembly	1	0	15799	13289
2012	state_assembly_district_38	state_assembly	1	0	19181	12795
2012	state_assembly_district_39	state_assembly	1	0	17465	11446
2012	state_assembly_district_40	state_assembly	1	0	21127	0
2012	state_assembly_district_41	state_assembly	1	0	15035	10906
2012	state_assembly_district_42	state_assembly	1	0	16394	12567
2012	state_assembly_district_43	state_assembly	0	1	12894	17612
2012	state_assembly_district_44	state_assembly	0	1	10571	16983
2012	state_assembly_district_45	state_assembly	0	1	8906	15753
2012	state_assembly_district_46	state_assembly	0	1	10951	20171
2012	state_assembly_district_47	state_assembly	0	1	9054	22113
2012	state_assembly_district_48	state_assembly	0	1	13	24375
2012	state_assembly_district_49	state_assembly	1	0	14218	11977
2012	state_assembly_district_50	state_assembly	1	0	12842	11945
2012	state_assembly_district_51	state_assembly	1	0	14279	13238
2012	state_assembly_district_52	state_assembly	1	0	16313	10575
2012	state_assembly_district_53	state_assembly	1	0	15844	10410
2012	state_assembly_district_54	state_assembly	0	1	11594	17400
2012	state_assembly_district_55	state_assembly	1	0	19142	10202
2012	state_assembly_district_56	state_assembly	1	0	18306	13071
2012	state_assembly_district_57	state_assembly	0	1	668	19862
2012	state_assembly_district_58	state_assembly	1	0	26945	0
2012	state_assembly_district_59	state_assembly	1	0	25172	0
2012	state_assembly_district_60	state_assembly	1	0	23905	9682
2012	state_assembly_district_61	state_assembly	1	0	16589	13186
2012	state_assembly_district_62	state_assembly	1	0	17045	15054
2012	state_assembly_district_63	state_assembly	1	0	17704	12637
2012	state_assembly_district_64	state_assembly	0	1	0	20264
2012	state_assembly_district_65	state_assembly	0	1	0	18373
2012	state_assembly_district_66	state_assembly	0	1	0	16830
2012	state_assembly_district_67	state_assembly	1	0	15195	13325
2012	state_assembly_district_68	state_assembly	1	0	13758	12482
2012	state_assembly_district_69	state_assembly	1	0	15785	9998
2012	state_assembly_district_70	state_assembly	0	1	13374	13518
2012	state_assembly_district_71	state_assembly	0	1	11279	17619
2012	state_assembly_district_72	state_assembly	1	0	14138	14029
2012	state_assembly_district_73	state_assembly	0	1	0	22686
2012	state_assembly_district_74	state_assembly	0	1	12911	18582
2012	state_assembly_district_75	state_assembly	0	1	13841	14456
2012	state_assembly_district_76	state_assembly	0	1	0	31663
2012	state_assembly_district_77	state_assembly	0	1	0	27622
2012	state_assembly_district_78	state_assembly	0	1	0	22853
2012	state_assembly_district_79	state_assembly	0	1	0	24683
2012	state_assembly_district_80	state_assembly	0	1	11771	20864
2012	state_assembly_district_81	state_assembly	0	1	10995	17829
2012	state_assembly_district_82	state_assembly	1	0	18032	11896
2012	state_assembly_district_83	state_assembly	1	0	23034	9967
2012	state_assembly_district_84	state_assembly	1	0	18379	10882
2012	state_assembly_district_85	state_assembly	0	1	13025	13930
2012	state_assembly_district_86	state_assembly	1	0	17175	13644
2012	state_assembly_district_87	state_assembly	1	0	15680	11100
2012	state_assembly_district_88	state_assembly	1	0	14445	13085
2012	state_assembly_district_89	state_assembly	1	0	16081	11129
2012	state_assembly_district_90	state_assembly	0	1	7432	11353
2012	state_assembly_district_91	state_assembly	0	1	0	23030
2012	state_assembly_district_92	state_assembly	0	1	50	20308
2012	state_assembly_district_93	state_assembly	1	0	15612	15114
2012	state_assembly_district_94	state_assembly	0	1	12068	18566
2012	state_assembly_district_95	state_assembly	0	1	0	22531
2012	state_assembly_district_96	state_assembly	1	0	15344	10426
2012	state_assembly_district_97	state_assembly	1	0	18399	10051
2012	state_assembly_district_98	state_assembly	1	0	22665	9503
2012	state_assembly_district_99	state_assembly	1	0	26314	8166
2012	state_senate_district_2	state_senate	1	0	64192	0
2012	state_senate_district_4	state_senate	0	1	0	67064
2012	state_senate_district_6	state_senate	0	1	0	60543
2012	state_senate_district_8	state_senate	1	0	76402	453
2012	state_senate_district_10	state_senate	1	0	51911	35728
2012	state_senate_district_12	state_senate	1	0	51176	36809
2012	state_senate_district_14	state_senate	1	0	47137	34742
2012	state_senate_district_16	state_senate	0	1	0	72298
2012	state_senate_district_18	state_senate	1	0	43079	42479
2012	state_senate_district_20	state_senate	1	0	66882	30504
2012	state_senate_district_22	state_senate	0	1	22278	51177
2012	state_senate_district_24	state_senate	0	1	37259	48677
2012	state_senate_district_26	state_senate	0	1	0	87144
2012	state_senate_district_28	state_senate	1	0	60854	35053
2012	state_senate_district_30	state_senate	0	1	36178	42949
2012	state_senate_district_32	state_senate	0	1	36545	51153
2014	US_house_district_1	US_house	1	0	182316	105552
2014	US_house_district_2	US_house	0	1	103619	224920
2014	US_house_district_3	US_house	0	1	119540	155368
2014	US_house_district_4	US_house	0	1	68490	179045
2014	US_house_district_5	US_house	1	0	231160	101190
2014	US_house_district_6	US_house	1	0	169767	122212
2014	US_house_district_7	US_house	1	0	169896	112949
2014	US_house_district_8	US_house	1	0	188553	101345
2014	state_assembly_district_1	state_assembly	1	0	16072	12256
2014	state_assembly_district_2	state_assembly	1	0	18994	0
2014	state_assembly_district_3	state_assembly	1	0	19542	0
2014	state_assembly_district_4	state_assembly	1	0	14467	10026
2014	state_assembly_district_5	state_assembly	1	0	15045	9084
2014	state_assembly_district_6	state_assembly	1	0	18696	0
2014	state_assembly_district_7	state_assembly	0	1	8800	11065
2014	state_assembly_district_8	state_assembly	0	1	1271	5155
2014	state_assembly_district_9	state_assembly	0	1	0	8507
2014	state_assembly_district_10	state_assembly	0	1	0	20242
2014	state_assembly_district_11	state_assembly	0	1	0	17328
2014	state_assembly_district_12	state_assembly	0	1	3	16494
2014	state_assembly_district_13	state_assembly	1	0	20710	0
2014	state_assembly_district_14	state_assembly	1	0	21954	0
2014	state_assembly_district_15	state_assembly	1	0	15427	9057
2014	state_assembly_district_16	state_assembly	0	1	0	16183
2014	state_assembly_district_17	state_assembly	0	1	0	19666
2014	state_assembly_district_18	state_assembly	0	1	0	16522
2014	state_assembly_district_19	state_assembly	0	1	0	18077
2014	state_assembly_district_20	state_assembly	0	1	10481	13400
2014	state_assembly_district_21	state_assembly	1	0	16051	0
2014	state_assembly_district_22	state_assembly	1	0	20607	8789
2014	state_assembly_district_23	state_assembly	1	0	20006	11470
2014	state_assembly_district_24	state_assembly	1	0	21818	0
2014	state_assembly_district_25	state_assembly	1	0	17042	0
2014	state_assembly_district_26	state_assembly	1	0	14352	9064
2014	state_assembly_district_27	state_assembly	1	0	16042	9447
2014	state_assembly_district_28	state_assembly	1	0	12747	7736
2014	state_assembly_district_29	state_assembly	1	0	14953	0
2014	state_assembly_district_30	state_assembly	1	0	13951	8658
2014	state_assembly_district_31	state_assembly	1	0	17721	0
2014	state_assembly_district_32	state_assembly	1	0	13714	7094
2014	state_assembly_district_33	state_assembly	1	0	19429	0
2014	state_assembly_district_34	state_assembly	1	0	22085	0
2014	state_assembly_district_35	state_assembly	1	0	18713	0
2014	state_assembly_district_36	state_assembly	1	0	18504	0
2014	state_assembly_district_37	state_assembly	1	0	14400	10058
2014	state_assembly_district_38	state_assembly	1	0	17481	10281
2014	state_assembly_district_39	state_assembly	1	0	16793	0
2014	state_assembly_district_40	state_assembly	1	0	18424	0
2014	state_assembly_district_41	state_assembly	1	0	13152	8409
2014	state_assembly_district_42	state_assembly	1	0	14238	10518
2014	state_assembly_district_43	state_assembly	0	1	9493	14116
2014	state_assembly_district_44	state_assembly	0	1	6298	13354
2014	state_assembly_district_45	state_assembly	0	1	0	12856
2014	state_assembly_district_46	state_assembly	0	1	0	20014
2014	state_assembly_district_47	state_assembly	0	1	0	20332
2014	state_assembly_district_48	state_assembly	0	1	0	23423
2014	state_assembly_district_49	state_assembly	1	0	12240	7689
2014	state_assembly_district_50	state_assembly	1	0	11775	8600
2014	state_assembly_district_51	state_assembly	1	0	10642	10577
2014	state_assembly_district_52	state_assembly	1	0	17523	0
2014	state_assembly_district_53	state_assembly	1	0	17618	0
2014	state_assembly_district_54	state_assembly	0	1	10571	11228
2014	state_assembly_district_55	state_assembly	1	0	14027	10240
2014	state_assembly_district_56	state_assembly	1	0	20844	0
2014	state_assembly_district_57	state_assembly	0	1	9432	11162
2014	state_assembly_district_58	state_assembly	1	0	22087	0
2014	state_assembly_district_59	state_assembly	1	0	22417	0
2014	state_assembly_district_60	state_assembly	1	0	24066	5
2014	state_assembly_district_61	state_assembly	1	0	17452	0
2014	state_assembly_district_62	state_assembly	1	0	18761	0
2014	state_assembly_district_63	state_assembly	1	0	15361	8917
2014	state_assembly_district_64	state_assembly	0	1	0	13887
2014	state_assembly_district_65	state_assembly	0	1	0	11599
2014	state_assembly_district_66	state_assembly	0	1	0	12062
2014	state_assembly_district_67	state_assembly	1	0	13353	8691
2014	state_assembly_district_68	state_assembly	1	0	11289	10076
2014	state_assembly_district_69	state_assembly	1	0	14233	6380
2014	state_assembly_district_70	state_assembly	1	0	11766	10508
2014	state_assembly_district_71	state_assembly	0	1	0	17134
2014	state_assembly_district_72	state_assembly	1	0	13113	10317
2014	state_assembly_district_73	state_assembly	0	1	0	15602
2014	state_assembly_district_74	state_assembly	0	1	10862	14663
2014	state_assembly_district_75	state_assembly	1	0	11730	9643
2014	state_assembly_district_76	state_assembly	0	1	0	27102
2014	state_assembly_district_77	state_assembly	0	1	0	25268
2014	state_assembly_district_78	state_assembly	0	1	0	23014
2014	state_assembly_district_79	state_assembly	0	1	11406	18843
2014	state_assembly_district_80	state_assembly	0	1	0	21633
2014	state_assembly_district_81	state_assembly	0	1	10892	12934
2014	state_assembly_district_82	state_assembly	1	0	19210	0
2014	state_assembly_district_83	state_assembly	1	0	21382	7877
2014	state_assembly_district_84	state_assembly	1	0	19700	0
2014	state_assembly_district_85	state_assembly	1	0	11167	11082
2014	state_assembly_district_86	state_assembly	1	0	15875	9528
2014	state_assembly_district_87	state_assembly	1	0	14173	7098
2014	state_assembly_district_88	state_assembly	1	0	12915	10046
2014	state_assembly_district_89	state_assembly	1	0	18483	0
2014	state_assembly_district_90	state_assembly	0	1	5342	7953
2014	state_assembly_district_91	state_assembly	0	1	0	14686
2014	state_assembly_district_92	state_assembly	0	1	9096	11862
2014	state_assembly_district_93	state_assembly	1	0	13367	10749
2014	state_assembly_district_94	state_assembly	0	1	11617	13670
2014	state_assembly_district_95	state_assembly	0	1	0	17037
2014	state_assembly_district_96	state_assembly	1	0	12683	8839
2014	state_assembly_district_97	state_assembly	1	0	17804	0
2014	state_assembly_district_98	state_assembly	1	0	21357	0
2014	state_assembly_district_99	state_assembly	1	0	23232	6593
2014	state_senate_district_1	state_senate	1	0	47438	29555
2014	state_senate_district_3	state_senate	0	1	0	29291
2014	state_senate_district_5	state_senate	1	0	55869	0
2014	state_senate_district_7	state_senate	0	1	28387	41950
2014	state_senate_district_9	state_senate	1	0	43186	28770
2014	state_senate_district_11	state_senate	1	0	43842	25377
2014	state_senate_district_13	state_senate	1	0	48255	28700
2014	state_senate_district_15	state_senate	0	1	24760	36389
2014	state_senate_district_17	state_senate	1	0	34601	28179
2014	state_senate_district_19	state_senate	1	0	41628	31135
2014	state_senate_district_21	state_senate	1	0	44967	28106
2014	state_senate_district_23	state_senate	1	0	39577	25135
2014	state_senate_district_25	state_senate	0	1	33445	35055
2014	state_senate_district_27	state_senate	0	1	0	61920
2014	state_senate_district_29	state_senate	1	0	45887	23917
2014	state_senate_district_31	state_senate	0	1	32317	35508
2014	state_senate_district_33	state_senate	1	0	59199	20899
2016	US_house_district_1	US_house	1	0	230072	107003
2016	US_house_district_2	US_house	0	1	124044	273537
2016	US_house_district_3	US_house	0	1	169	257401
2016	US_house_district_4	US_house	0	1	0	220181
2016	US_house_district_5	US_house	1	0	260706	114477
2016	US_house_district_6	US_house	1	0	204147	133072
2016	US_house_district_7	US_house	1	0	223418	138643
2016	US_house_district_8	US_house	1	0	227892	135684
2016	state_assembly_district_1	state_assembly	1	0	20044	13289
2016	state_assembly_district_2	state_assembly	1	0	20039	0
2016	state_assembly_district_3	state_assembly	1	0	18361	11969
2016	state_assembly_district_4	state_assembly	1	0	17817	12016
2016	state_assembly_district_5	state_assembly	1	0	19941	10933
2016	state_assembly_district_6	state_assembly	1	0	18690	7944
2016	state_assembly_district_7	state_assembly	0	1	9212	13514
2016	state_assembly_district_8	state_assembly	0	1	0	8528
2016	state_assembly_district_9	state_assembly	0	1	0	12142
2016	state_assembly_district_10	state_assembly	0	1	0	21228
2016	state_assembly_district_11	state_assembly	0	1	0	18418
2016	state_assembly_district_12	state_assembly	0	1	0	18642
2016	state_assembly_district_13	state_assembly	1	0	23904	0
2016	state_assembly_district_14	state_assembly	1	0	20001	14934
2016	state_assembly_district_15	state_assembly	1	0	21525	0
2016	state_assembly_district_16	state_assembly	0	1	0	18019
2016	state_assembly_district_17	state_assembly	0	1	0	21715
2016	state_assembly_district_18	state_assembly	0	1	0	18006
2016	state_assembly_district_19	state_assembly	0	1	0	26732
2016	state_assembly_district_20	state_assembly	0	1	0	21222
2016	state_assembly_district_21	state_assembly	1	0	16589	11338
2016	state_assembly_district_22	state_assembly	1	0	26131	0
2016	state_assembly_district_23	state_assembly	1	0	25670	0
2016	state_assembly_district_24	state_assembly	1	0	24047	0
2016	state_assembly_district_25	state_assembly	1	0	17325	9305
2016	state_assembly_district_26	state_assembly	1	0	16583	11283
2016	state_assembly_district_27	state_assembly	1	0	18644	11501
2016	state_assembly_district_28	state_assembly	1	0	17612	9837
2016	state_assembly_district_29	state_assembly	1	0	16774	10661
2016	state_assembly_district_30	state_assembly	1	0	17790	12358
2016	state_assembly_district_31	state_assembly	1	0	18465	10348
2016	state_assembly_district_32	state_assembly	1	0	16862	10090
2016	state_assembly_district_33	state_assembly	1	0	18851	11246
2016	state_assembly_district_34	state_assembly	1	0	21686	12715
2016	state_assembly_district_35	state_assembly	1	0	18622	9564
2016	state_assembly_district_36	state_assembly	1	0	22899	0
2016	state_assembly_district_37	state_assembly	1	0	17821	10990
2016	state_assembly_district_38	state_assembly	1	0	20708	12288
2016	state_assembly_district_39	state_assembly	1	0	19028	9192
2016	state_assembly_district_40	state_assembly	1	0	17866	9801
2016	state_assembly_district_41	state_assembly	1	0	17711	0
2016	state_assembly_district_42	state_assembly	1	0	16842	11867
2016	state_assembly_district_43	state_assembly	0	1	13427	16179
2016	state_assembly_district_44	state_assembly	0	1	0	19948
2016	state_assembly_district_45	state_assembly	0	1	0	17867
2016	state_assembly_district_46	state_assembly	0	1	0	24678
2016	state_assembly_district_47	state_assembly	0	1	0	19154
2016	state_assembly_district_48	state_assembly	0	1	0	26534
2016	state_assembly_district_49	state_assembly	1	0	15056	11344
2016	state_assembly_district_50	state_assembly	1	0	14774	10762
2016	state_assembly_district_51	state_assembly	1	0	13912	13189
2016	state_assembly_district_52	state_assembly	1	0	17293	9829
2016	state_assembly_district_53	state_assembly	1	0	21641	0
2016	state_assembly_district_54	state_assembly	0	1	0	17923
2016	state_assembly_district_55	state_assembly	1	0	18393	11523
2016	state_assembly_district_56	state_assembly	1	0	21022	11551
2016	state_assembly_district_57	state_assembly	0	1	0	19048
2016	state_assembly_district_58	state_assembly	1	0	25457	0
2016	state_assembly_district_59	state_assembly	1	0	25847	0
2016	state_assembly_district_60	state_assembly	1	0	23806	0
2016	state_assembly_district_61	state_assembly	1	0	19622	9792
2016	state_assembly_district_62	state_assembly	1	0	22523	0
2016	state_assembly_district_63	state_assembly	1	0	18771	10487
2016	state_assembly_district_64	state_assembly	0	1	0	18799
2016	state_assembly_district_65	state_assembly	0	1	0	16112
2016	state_assembly_district_66	state_assembly	0	1	0	13526
2016	state_assembly_district_67	state_assembly	1	0	18574	10308
2016	state_assembly_district_68	state_assembly	1	0	15628	11263
2016	state_assembly_district_69	state_assembly	1	0	21443	0
2016	state_assembly_district_70	state_assembly	1	0	16963	10266
2016	state_assembly_district_71	state_assembly	0	1	0	21834
2016	state_assembly_district_72	state_assembly	1	0	15972	12279
2016	state_assembly_district_73	state_assembly	0	1	0	22107
2016	state_assembly_district_74	state_assembly	0	1	0	22624
2016	state_assembly_district_75	state_assembly	1	0	17786	10894
2016	state_assembly_district_76	state_assembly	0	1	6877	33628
2016	state_assembly_district_77	state_assembly	0	1	0	29069
2016	state_assembly_district_78	state_assembly	0	1	0	25362
2016	state_assembly_district_79	state_assembly	0	1	13105	23211
2016	state_assembly_district_80	state_assembly	0	1	0	26250
2016	state_assembly_district_81	state_assembly	0	1	11265	17270
2016	state_assembly_district_82	state_assembly	1	0	21080	0
2016	state_assembly_district_83	state_assembly	1	0	26596	0
2016	state_assembly_district_84	state_assembly	1	0	21987	0
2016	state_assembly_district_85	state_assembly	1	0	14722	12837
2016	state_assembly_district_86	state_assembly	1	0	18246	11142
2016	state_assembly_district_87	state_assembly	1	0	18179	8554
2016	state_assembly_district_88	state_assembly	1	0	17742	11312
2016	state_assembly_district_89	state_assembly	1	0	19429	9055
2016	state_assembly_district_90	state_assembly	0	1	0	14387
2016	state_assembly_district_91	state_assembly	0	1	11341	17780
2016	state_assembly_district_92	state_assembly	1	0	13605	12540
2016	state_assembly_district_93	state_assembly	1	0	24298	0
2016	state_assembly_district_94	state_assembly	0	1	15049	16721
2016	state_assembly_district_95	state_assembly	0	1	0	23020
2016	state_assembly_district_96	state_assembly	1	0	16000	10186
2016	state_assembly_district_97	state_assembly	1	0	21611	0
2016	state_assembly_district_98	state_assembly	1	0	25592	0
2016	state_assembly_district_99	state_assembly	1	0	28597	0
2016	state_senate_district_2	state_senate	1	0	57269	30796
2016	state_senate_district_4	state_senate	0	1	0	62099
2016	state_senate_district_6	state_senate	0	1	0	60129
2016	state_senate_district_8	state_senate	1	0	77331	0
2016	state_senate_district_10	state_senate	1	0	56496	32863
2016	state_senate_district_12	state_senate	1	0	57273	33713
2016	state_senate_district_14	state_senate	1	0	47294	35555
2016	state_senate_district_16	state_senate	0	1	0	77047
2016	state_senate_district_18	state_senate	1	0	46076	36366
2016	state_senate_district_20	state_senate	1	0	79743	0
2016	state_senate_district_22	state_senate	0	1	0	50841
2016	state_senate_district_24	state_senate	1	0	45139	41091
2016	state_senate_district_26	state_senate	0	1	0	95246
2016	state_senate_district_28	state_senate	1	0	70269	0
2016	state_senate_district_30	state_senate	0	1	38175	40214
2016	state_senate_district_32	state_senate	0	1	43524	43585
2018	US_house_district_1	US_house	1	0	177492	137508
2018	US_house_district_2	US_house	0	1	29	309117
2018	US_house_district_3	US_house	0	1	126980	187888
2018	US_house_district_4	US_house	0	1	59091	206487
2018	US_house_district_5	US_house	1	0	225619	138386
